序号,采集时间,商品ID,商品名称,位置X,位置Y,位置Z,旋转X,旋转Y,旋转Z
1,2026-08-14 21:49:56.644,1,AdGai(Clone),-1.230000,0.890000,-1.800000,359.922600,0.871446,359.761800
2,2026-08-14 21:49:56.645,2,AdGai (1)(Clone),-1.230000,0.890000,-1.960000,359.920600,359.921000,359.762400
3,2026-08-14 21:49:56.645,3,AdGai (2)(Clone),-1.350000,0.890000,-1.960000,359.920600,359.921000,359.762400
4,2026-08-14 21:49:56.645,4,AdGai (3)(Clone),-1.350000,0.890000,-1.800000,359.920600,359.921000,359.762400
5,2026-08-14 21:49:56.645,5,Aoliao_nailao(Clone),0.120000,1.270000,-1.840000,359.603800,359.762600,359.921600
6,2026-08-14 21:49:56.645,6,Aoliao_nailao (1)(Clone),0.120000,1.320000,-1.840000,0.871337,359.921400,0.078611
7,2026-08-14 21:49:56.645,7,Aoliao_nailao (2)(Clone),0.120000,1.270000,-1.800000,359.603800,359.762600,359.921600
8,2026-08-14 21:49:56.645,8,Aoliao_nailao (3)(Clone),0.120000,1.320000,-1.790000,1.346601,359.921700,0.078292
9,2026-08-14 21:49:56.645,9,Aoliao_shengri(Clone),0.570000,1.270000,-1.840000,0.237127,359.761900,359.761900
10,2026-08-14 21:49:56.645,10,Aoliao_shengri (1)(Clone),0.570000,1.320000,-1.840000,2.138666,359.919300,359.919300
11,2026-08-14 21:49:56.645,11,Aoliao_shengri (2)(Clone),0.570000,1.270000,-1.790000,0.237127,359.761900,359.761900
12,2026-08-14 21:49:56.645,12,Aoliao_shengri (3)(Clone),0.570000,1.320000,-1.790000,2.138666,359.919300,359.919300
13,2026-08-14 21:49:56.645,13,Aoliao_yuanwei(Clone),0.340000,1.270000,-1.840000,359.603900,359.921100,359.921100
14,2026-08-14 21:49:56.645,14,Aoliao_yuanwei (1)(Clone),0.340000,1.320000,-1.790000,0.237675,359.921000,0.079043
15,2026-08-14 21:49:56.645,15,Aoliao_yuanwei (2)(Clone),0.340000,1.270000,-1.790000,359.445500,359.921200,359.921200
16,2026-08-14 21:49:56.645,16,Aoliao_yuanwei (3)(Clone),0.340000,1.320000,-1.840000,0.712837,359.920300,359.920300
17,2026-08-14 21:49:56.645,17,BaiChun_caomei(Clone),0.760000,1.270000,-1.780000,359.762300,359.921000,359.921000
18,2026-08-14 21:49:56.645,18,BaiChun_caomei (1)(Clone),0.760000,1.270000,-1.900000,0.395869,359.762100,359.920000
19,2026-08-14 21:49:56.645,19,BaiChun_hongjiu(Clone),0.890000,1.270000,-1.780000,359.920600,359.762400,359.921000
20,2026-08-14 21:49:56.645,20,BaiChun_hongjiu (1)(Clone),0.890000,1.270000,-1.900000,359.762300,359.921000,359.921000
21,2026-08-14 21:49:56.645,21,BaiChun_qiaokeli(Clone),1.020000,1.270000,-1.790000,359.920600,359.762400,359.921000
22,2026-08-14 21:49:56.645,22,BaiChun_qiaokeli (1)(Clone),1.020000,1.270000,-1.900000,0.237456,359.762200,359.920300
23,2026-08-14 21:49:56.645,23,BaiChun_tilamisu(Clone),1.150000,1.270000,-1.790000,359.920600,359.762400,359.921000
24,2026-08-14 21:49:56.645,24,BaiChun_tilamisu (1)(Clone),1.160000,1.270000,-1.900000,0.395869,359.762100,359.920000
25,2026-08-14 21:49:56.645,25,BaiChun_zhenren(Clone),1.290000,1.270000,-1.790000,0.395869,359.762100,359.920000
26,2026-08-14 21:49:56.645,26,BaiChun_zhenren (1)(Clone),1.290000,1.270000,-1.900000,0.395869,359.762100,359.920000
27,2026-08-14 21:49:56.645,27,Baishi(Clone),-0.630000,1.610000,-1.770000,359.762200,359.762500,359.921300
28,2026-08-14 21:49:56.645,28,Baishi (1)(Clone),-0.630000,1.610000,-1.870000,0.237456,359.762200,359.920300
29,2026-08-14 21:49:56.645,29,Baishi (2)(Clone),-0.530000,1.610000,-1.780000,359.921300,359.762200,0.237784
30,2026-08-14 21:49:56.645,30,Baishi (3)(Clone),-0.530000,1.610000,-1.870000,0.237675,359.921000,0.079043
31,2026-08-14 21:49:56.645,31,Baixiang_laniurou(Clone),1.300000,0.160000,-1.780000,-0.000219,89.776280,359.888000
32,2026-08-14 21:49:56.645,32,Baixiang_laniurou (1)(Clone),1.300000,0.260000,-1.780000,-0.001310,89.553340,359.664000
33,2026-08-14 21:49:56.645,33,Baixiang_laomuji(Clone),1.130000,0.160000,-1.780000,-0.000219,89.776280,359.888000
34,2026-08-14 21:49:56.645,34,Baixiang_laomuji (1)(Clone),1.130000,0.260000,-1.780000,-0.001310,89.553340,359.664000
35,2026-08-14 21:49:56.645,35,Baixiang_yangrou(Clone),0.960000,0.160000,-1.780000,-0.000219,89.776280,359.888000
36,2026-08-14 21:49:56.645,36,Baixiang_yangrou (1)(Clone),0.960000,0.260000,-1.780000,-0.001310,89.553340,359.664000
37,2026-08-14 21:49:56.645,37,Baixiang_zhugu(Clone),0.780000,0.160000,-1.780000,-0.000219,89.776280,359.888000
38,2026-08-14 21:49:56.645,38,Baixiang_zhugu (1)(Clone),0.780000,0.260000,-1.780000,-0.001310,89.553340,359.664000
39,2026-08-14 21:49:56.645,39,BingHongCha(Clone),-1.210000,0.510000,-1.790000,359.920600,359.762400,359.921000
40,2026-08-14 21:49:56.645,40,BingHongCha (1)(Clone),-1.200000,0.510000,-1.890000,359.603800,359.762600,359.921600
41,2026-08-14 21:49:56.645,41,BingHongCha (2)(Clone),-1.130000,0.510000,-1.890000,359.603900,359.921100,359.921100
42,2026-08-14 21:49:56.645,42,BingHongCha (3)(Clone),-1.130000,0.510000,-1.990000,359.603800,359.762600,359.921600
43,2026-08-14 21:49:56.645,43,BingHongCha (4)(Clone),-1.130000,0.510000,-1.790000,359.445100,359.763500,359.763500
44,2026-08-14 21:49:56.645,44,BingHongCha (5)(Clone),-1.200000,0.510000,-1.990000,359.603800,359.762600,359.921600
45,2026-08-14 21:49:56.645,45,BingTangXueLi(Clone),-1.360000,0.510000,-1.790000,359.603900,359.921100,359.921100
46,2026-08-14 21:49:56.645,46,BingTangXueLi (1)(Clone),-1.360000,0.510000,-1.890000,359.604000,359.920500,0.079482
47,2026-08-14 21:49:56.645,47,BingTangXueLi (2)(Clone),-1.280000,0.510000,-1.890000,359.603800,359.762600,359.921600
48,2026-08-14 21:49:56.645,48,BingTangXueLi (3)(Clone),-1.280000,0.510000,-1.990000,359.762200,359.762500,359.921300
49,2026-08-14 21:49:56.645,49,BingTangXueLi (4)(Clone),-1.280000,0.510000,-1.790000,359.603900,359.921100,359.921100
50,2026-08-14 21:49:56.645,50,BingTangXueLi (5)(Clone),-1.360000,0.510000,-1.990000,359.762200,359.762500,359.921300
51,2026-08-14 21:49:56.645,51,DaJiao(Clone),-0.220000,0.160000,-1.720000,0.712810,359.920300,359.920300
52,2026-08-14 21:49:56.645,52,DaJiao (1)(Clone),-0.220000,0.160000,-1.960000,0.712699,359.761900,359.919300
53,2026-08-14 21:49:56.645,53,DaJiao (2)(Clone),-0.100000,0.160000,-1.720000,359.446000,359.918100,0.554852
54,2026-08-14 21:49:56.645,54,DaJiao (3)(Clone),-0.100000,0.160000,-1.960000,359.604200,359.919400,0.396315
55,2026-08-14 21:49:56.645,55,DaJiao_Hong(Clone),-0.440000,0.160000,-1.710000,359.462200,355.323500,0.418331
56,2026-08-14 21:49:56.645,56,DaJiao_Hong (1)(Clone),-0.340000,0.160000,-1.950000,359.620500,355.324100,0.411863
57,2026-08-14 21:49:56.645,57,DaJiao_Hong (2)(Clone),-0.340000,0.160000,-1.710000,358.961700,355.485600,359.803100
58,2026-08-14 21:49:56.645,58,DaJiao_Hong (3)(Clone),-0.440000,0.160000,-1.950000,359.620500,355.324100,0.411863
59,2026-08-14 21:49:56.645,59,DaJiao_lv(Clone),-0.660000,0.160000,-1.710000,359.922500,357.544300,0.080886
60,2026-08-14 21:49:56.645,60,DaJiao_lv (1)(Clone),-0.560000,0.160000,-1.940000,359.605900,357.385600,0.088221
61,2026-08-14 21:49:56.645,61,DaJiao_lv (2)(Clone),-0.560000,0.160000,-1.700000,0.872780,357.544800,0.060524
62,2026-08-14 21:49:56.645,62,DaJiao_lv (3)(Clone),-0.660000,0.160000,-1.940000,359.764300,357.385800,0.084607
63,2026-08-14 21:49:56.645,63,DongFangBaicha(Clone),-1.330000,1.270000,-1.770000,359.921300,0.712930,359.920300
64,2026-08-14 21:49:56.645,64,DongFangBaicha (1)(Clone),-1.320000,1.270000,-1.890000,0.078712,0.712916,0.079698
65,2026-08-14 21:49:56.645,65,DongFangBaicha (2)(Clone),-1.220000,1.270000,-1.770000,0.079807,0.871229,359.921400
66,2026-08-14 21:49:56.645,66,DongFangBaicha (3)(Clone),-1.220000,1.270000,-1.890000,359.761900,0.712706,0.077727
67,2026-08-14 21:49:56.645,67,DongFangPuer(Clone),-1.120000,1.270000,-1.780000,0.237784,359.762500,0.078714
68,2026-08-14 21:49:56.645,68,DongFangPuer (1)(Clone),-1.010000,1.270000,-1.900000,359.920600,359.921000,359.762400
69,2026-08-14 21:49:56.645,69,DongFangPuer (2)(Clone),-1.010000,1.270000,-1.780000,0.079699,359.762500,0.237456
70,2026-08-14 21:49:56.645,70,DongFangPuer (3)(Clone),-1.110000,1.270000,-1.900000,0.079699,359.762500,0.237456
71,2026-08-14 21:49:56.645,71,DongFangWulong(Clone),-0.910000,1.270000,-1.770000,359.920600,359.921000,359.762400
72,2026-08-14 21:49:56.645,72,DongFangWulong (1)(Clone),-0.910000,1.270000,-1.890000,0.079042,359.920600,359.762300
73,2026-08-14 21:49:56.645,73,DongFangWulong (2)(Clone),-0.810000,1.270000,-1.780000,0.079042,359.920600,359.762300
74,2026-08-14 21:49:56.645,74,DongFangWulong (3)(Clone),-0.810000,1.270000,-1.900000,0.079042,359.920600,359.762300
75,2026-08-14 21:49:56.645,75,DongPeng(Clone),-0.440000,0.510000,-1.780000,359.761900,359.762900,359.762900
76,2026-08-14 21:49:56.645,76,DongPeng (1)(Clone),-0.440000,0.510000,-1.910000,359.761900,359.762900,359.762900
77,2026-08-14 21:49:56.645,77,DongPeng (2)(Clone),-0.320000,0.510000,-1.780000,359.761900,359.762900,359.762900
78,2026-08-14 21:49:56.645,78,DongPeng (3)(Clone),-0.320000,0.510000,-1.910000,359.761900,359.762900,359.762900
79,2026-08-14 21:49:56.645,79,DouNai(Clone),-0.910000,0.890000,-1.770000,0.079807,359.921400,0.871228
80,2026-08-14 21:49:56.645,80,DouNai (1)(Clone),-0.810000,0.890000,-1.920000,359.287600,359.916400,0.713399
81,2026-08-14 21:49:56.645,81,DouNai (2)(Clone),-0.810000,0.890000,-1.770000,359.603100,359.763700,359.604800
82,2026-08-14 21:49:56.645,82,DouNai (3)(Clone),-0.910000,0.890000,-1.930000,359.603800,359.762600,359.921600
83,2026-08-14 21:49:56.645,83,Fenda(Clone),-0.420000,1.610000,-1.780000,359.920400,359.921200,359.445600
84,2026-08-14 21:49:56.645,84,FenDa (1)(Clone),-0.330000,1.610000,-1.870000,359.761900,359.922300,359.287300
85,2026-08-14 21:49:56.645,85,FenDa (2)(Clone),-0.330000,1.610000,-1.780000,359.921000,359.762400,0.079371
86,2026-08-14 21:49:56.645,86,FenDa (3)(Clone),-0.420000,1.610000,-1.880000,359.921000,359.762300,0.079371
87,2026-08-14 21:49:56.645,87,HaerBin(Clone),-1.140000,0.160000,-1.710000,359.439000,3.246870,0.221820
88,2026-08-14 21:49:56.645,88,HaerBin (1)(Clone),-1.140000,0.160000,-1.910000,0.560960,3.246870,359.778200
89,2026-08-14 21:49:56.645,89,HaerBin (2)(Clone),-1.020000,0.160000,-1.710000,0.109773,3.405546,358.973100
90,2026-08-14 21:49:56.645,90,HaerBin (3)(Clone),-1.020000,0.160000,-1.910000,0.560960,3.246870,359.778200
91,2026-08-14 21:49:56.645,91,haoliyou_caomei(Clone),0.820000,0.890000,-1.790000,0.079261,180.079100,359.920800
92,2026-08-14 21:49:56.645,92,haoliyou_caomei (1)(Clone),0.820000,0.890000,-1.920000,0.079261,180.079100,359.920800
93,2026-08-14 21:49:56.645,93,haoliyou_mocha(Clone),1.020000,0.890000,-1.790000,0.079261,180.079100,359.920800
94,2026-08-14 21:49:56.645,94,haoliyou_mocha (1)(Clone),1.020000,0.890000,-1.920000,0.079261,180.079100,359.920800
95,2026-08-14 21:49:56.645,95,haoliyou_yuanwei(Clone),1.250000,0.890000,-1.800000,0.079261,180.079100,359.920800
96,2026-08-14 21:49:56.645,96,haoliyou_yuanwei (1)(Clone),1.250000,0.890000,-1.920000,0.079261,180.079100,359.920800
97,2026-08-14 21:49:56.645,97,HongNiu(Clone),-1.350000,1.610000,-1.770000,0.079042,359.920600,359.762300
98,2026-08-14 21:49:56.645,98,HongNiu (1)(Clone),-1.350000,1.610000,-1.880000,0.078714,359.762200,359.762200
99,2026-08-14 21:49:56.645,99,HongNiu (2)(Clone),-1.230000,1.610000,-1.770000,0.079042,359.920600,359.762300
100,2026-08-14 21:49:56.645,100,HongNiu (3)(Clone),-1.230000,1.610000,-1.880000,0.079042,359.920600,359.762300
101,2026-08-14 21:49:56.645,101,Kele(Clone),-0.220000,1.610000,-1.780000,0.079042,359.762300,359.920600
102,2026-08-14 21:49:56.645,102,Kele (1)(Clone),-0.120000,1.610000,-1.870000,0.079371,359.762400,0.079042
103,2026-08-14 21:49:56.645,103,Kele (2)(Clone),-0.120000,1.610000,-1.780000,359.762200,359.762500,359.921300
104,2026-08-14 21:49:56.645,104,Kele (3)(Clone),-0.220000,1.610000,-1.870000,359.762300,359.921000,359.921000
105,2026-08-14 21:49:56.645,105,KeleP1(Clone),-0.210000,1.270000,-1.780000,359.907000,92.435840,359.101700
106,2026-08-14 21:49:56.645,106,KeleP1 (1)(Clone),-0.100000,1.270000,-1.860000,359.909600,92.214490,358.877900
107,2026-08-14 21:49:56.645,107,KeleP1 (2)(Clone),-0.100000,1.270000,-1.780000,0.212067,92.438060,0.564719
108,2026-08-14 21:49:56.645,108,KeleP1 (3)(Clone),-0.210000,1.270000,-1.860000,0.007149,92.438060,359.664000
109,2026-08-14 21:49:56.645,109,KeleP2(Clone),-0.410000,1.270000,-1.770000,359.335200,92.438200,359.649700
110,2026-08-14 21:49:56.645,110,KeleP2 (1)(Clone),-0.300000,1.270000,-1.860000,359.343200,92.219000,359.203000
111,2026-08-14 21:49:56.645,111,KeleP2 (2)(Clone),-0.300000,1.270000,-1.770000,359.897600,92.438040,359.549700
112,2026-08-14 21:49:56.645,112,KeleP2 (3)(Clone),-0.410000,1.270000,-1.860000,359.335200,92.438200,359.649700
113,2026-08-14 21:49:56.645,113,KeleP4(Clone),-0.640000,1.270000,-1.780000,359.892300,92.218870,359.773800
114,2026-08-14 21:49:56.645,114,KeleP4 (1)(Clone),-0.640000,1.270000,-1.860000,0.331204,92.438510,0.231131
115,2026-08-14 21:49:56.645,115,KeleP4 (2)(Clone),-0.520000,1.270000,-1.780000,0.121519,92.437030,359.554400
116,2026-08-14 21:49:56.645,116,KeleP4 (3)(Clone),-0.520000,1.270000,-1.860000,0.331204,92.438510,0.231131
117,2026-08-14 21:49:56.645,117,LeShi_heijiao(Clone),0.090000,1.610000,-1.780000,359.157600,298.011900,359.674400
118,2026-08-14 21:49:56.645,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.131200,297.822800,0.246411
119,2026-08-14 21:49:56.645,119,LeShi_huanggua(Clone),0.600000,1.610000,-1.770000,359.077300,297.820200,0.463899
120,2026-08-14 21:49:56.645,120,LeShi_huanggua (1)(Clone),0.600000,1.610000,-1.890000,359.131200,297.822800,0.246411
121,2026-08-14 21:49:56.645,121,LeShi_kaorou(Clone),0.230000,1.610000,-1.780000,359.157100,297.827000,359.675800
122,2026-08-14 21:49:56.645,122,LeShi_kaorou (1)(Clone),0.230000,1.610000,-1.900000,359.213000,297.822100,0.382078
123,2026-08-14 21:49:56.645,123,LeShi_qingning(Clone),0.480000,1.610000,-1.780000,359.239200,298.011300,359.810200
124,2026-08-14 21:49:56.645,124,LeShi_qingning (1)(Clone),0.480000,1.610000,-1.890000,359.238900,297.826400,359.811500
125,2026-08-14 21:49:56.645,125,LeShi_tudou(Clone),0.360000,1.610000,-1.770000,359.320800,298.010800,359.946000
126,2026-08-14 21:49:56.645,126,LeShi_tudou (1)(Clone),0.360000,1.610000,-1.890000,359.293400,298.012400,359.592800
127,2026-08-14 21:49:56.645,127,LeShiD_huanggua(Clone),1.010000,1.610000,-1.800000,359.922200,1.980323,359.919400
128,2026-08-14 21:49:56.645,128,LeShiD_huanggua(Clone),1.010000,1.640000,-1.950000,270.113600,1.456119,0.000000
129,2026-08-14 21:49:56.645,129,LeShiD_qingning(Clone),1.240000,1.610000,-1.800000,359.921800,1.505027,359.919800
130,2026-08-14 21:49:56.645,130,LeShiD_qingning(Clone),1.220000,1.640000,-1.960000,270.000000,1.904083,0.000000
131,2026-08-14 21:49:56.645,131,LeShiD_yuanwei(Clone),0.820000,1.610000,-1.800000,359.922200,1.980323,359.919400
132,2026-08-14 21:49:56.645,132,LeShiD_yuanwei (1)(Clone),0.810000,1.640000,-1.960000,270.019800,2.128044,0.000000
133,2026-08-14 21:49:56.645,133,Liziyuan(Clone),-1.130000,0.890000,-1.790000,359.135400,55.812850,359.093900
134,2026-08-14 21:49:56.645,134,Liziyuan (1)(Clone),-1.130000,0.890000,-1.940000,359.201200,55.809840,359.308100
135,2026-08-14 21:49:56.645,135,Liziyuan (2)(Clone),-1.010000,0.890000,-1.790000,359.266300,55.628080,359.523400
136,2026-08-14 21:49:56.645,136,Liziyuan (3)(Clone),-1.010000,0.890000,-1.940000,359.200100,55.630650,359.309300
137,2026-08-14 21:49:56.645,137,MeiZhiYuan(Clone),-0.210000,0.510000,-1.800000,0.210340,151.100700,359.864000
138,2026-08-14 21:49:56.645,138,MeiZhiYuan (1)(Clone),-0.210000,0.510000,-1.940000,0.249868,151.101000,0.017409
139,2026-08-14 21:49:56.645,139,MeiZhiYuan (2)(Clone),-0.100000,0.510000,-1.800000,0.328462,151.265300,0.324687
140,2026-08-14 21:49:56.645,140,MeiZhiYuan (3)(Clone),-0.100000,0.510000,-1.940000,0.635382,151.265400,0.246073
141,2026-08-14 21:49:56.645,141,NingMeng(Clone),-0.650000,0.510000,-1.780000,0.237784,359.921300,0.237458
142,2026-08-14 21:49:56.645,142,NingMeng (1)(Clone),-0.550000,0.510000,-1.910000,0.079261,359.920800,0.079152
143,2026-08-14 21:49:56.645,143,NingMeng (2)(Clone),-0.550000,0.510000,-1.780000,359.920800,359.920700,0.079262
144,2026-08-14 21:49:56.645,144,NingMeng (3)(Clone),-0.650000,0.510000,-1.910000,0.079261,359.920800,0.079152
145,2026-08-14 21:49:56.645,145,Qdi_caomei(Clone),0.350000,0.890000,-1.800000,359.920600,359.762400,359.921000
146,2026-08-14 21:49:56.645,146,Qdi_caomei (1)(Clone),0.350000,0.890000,-1.940000,359.920600,359.762400,359.921000
147,2026-08-14 21:49:56.645,147,Qdi_moka(Clone),0.560000,0.890000,-1.800000,0.079042,359.762300,359.920600
148,2026-08-14 21:49:56.645,148,Qdi_moka (1)(Clone),0.560000,0.890000,-1.940000,359.762200,359.762500,359.921300
149,2026-08-14 21:49:56.645,149,Qdi_zhenzi(Clone),0.100000,0.890000,-1.810000,359.920600,359.762400,359.921000
150,2026-08-14 21:49:56.645,150,Qdi_zhenzi (1)(Clone),0.100000,0.890000,-1.950000,359.762200,359.762500,359.921300
151,2026-08-14 21:49:56.646,151,QingDao(Clone),-1.360000,0.160000,-1.700000,359.604500,0.081670,359.286800
152,2026-08-14 21:49:56.646,152,QingDao (1)(Clone),-1.360000,0.160000,-1.900000,359.604500,0.081670,359.286800
153,2026-08-14 21:49:56.646,153,QingDao (2)(Clone),-1.250000,0.160000,-1.700000,359.129200,0.239447,359.760600
154,2026-08-14 21:49:56.646,154,QingDao (3)(Clone),-1.250000,0.160000,-1.900000,359.762800,0.080356,359.445400
155,2026-08-14 21:49:56.646,155,Qixi(Clone),-1.130000,1.610000,-1.770000,359.832900,30.374330,359.708400
156,2026-08-14 21:49:56.646,156,Qixi (1)(Clone),-1.130000,1.610000,-1.860000,359.902900,30.209630,0.055830
157,2026-08-14 21:49:56.646,157,Qixi (2)(Clone),-1.020000,1.610000,-1.770000,0.221688,30.373130,359.485700
158,2026-08-14 21:49:56.646,158,Qixi (3)(Clone),-1.020000,1.610000,-1.860000,0.055830,30.209720,0.097110
159,2026-08-14 21:49:56.646,159,ShaoXianCao(Clone),-0.410000,0.890000,-1.800000,359.920300,359.762500,359.762500
160,2026-08-14 21:49:56.646,160,ShaoXianCao (1)(Clone),-0.410000,0.890000,-1.920000,359.920600,359.762400,359.921000
161,2026-08-14 21:49:56.646,161,ShaoXianCao (2)(Clone),-0.320000,0.890000,-1.800000,359.920700,359.920800,359.920800
162,2026-08-14 21:49:56.646,162,ShaoXianCao (3)(Clone),-0.310000,0.890000,-1.920000,359.762100,359.921600,359.604100
163,2026-08-14 21:49:56.646,163,SuanMeiTang(Clone),-0.880000,0.510000,-1.780000,359.762200,359.762500,359.921300
164,2026-08-14 21:49:56.646,164,SuanMeiTang (1)(Clone),-0.880000,0.510000,-1.890000,359.920600,359.762400,359.921000
165,2026-08-14 21:49:56.646,165,SuanMeiTang (2)(Clone),-0.800000,0.510000,-1.890000,359.762300,359.921000,359.921000
166,2026-08-14 21:49:56.646,166,SuanMeiTang (3)(Clone),-0.800000,0.510000,-1.980000,359.762200,359.762500,359.921300
167,2026-08-14 21:49:56.646,167,SuanMeiTang (4)(Clone),-0.800000,0.510000,-1.780000,359.603900,359.921100,359.921100
168,2026-08-14 21:49:56.646,168,SuanMeiTang (5)(Clone),-0.880000,0.510000,-1.980000,359.603800,359.762600,359.921600
169,2026-08-14 21:49:56.646,169,TaiPing_congxiang(Clone),0.850000,0.510000,-1.790000,1.189231,1.821304,359.939700
170,2026-08-14 21:49:56.646,170,TaiPing_congxiang (1)(Clone),0.850000,0.510000,-1.950000,1.189231,1.821304,359.939700
171,2026-08-14 21:49:56.646,171,TaiPing_heihujiao(Clone),0.160000,0.510000,-1.780000,1.189230,1.821304,359.939700
172,2026-08-14 21:49:56.646,172,TaiPing_heihujiao (1)(Clone),0.160000,0.510000,-1.910000,1.347635,1.821280,359.942200
173,2026-08-14 21:49:56.646,173,TaiPing_naiyan(Clone),0.490000,0.510000,-1.790000,1.347635,1.821279,359.942200
174,2026-08-14 21:49:56.646,174,TaiPing_naiyan (1)(Clone),0.490000,0.510000,-1.920000,1.347635,1.821279,359.942200
175,2026-08-14 21:49:56.646,175,TaiPing_ouqin(Clone),1.190000,0.510000,-1.790000,1.189230,1.821304,359.939700
176,2026-08-14 21:49:56.646,176,TaiPing_ouqin (1)(Clone),1.190000,0.510000,-1.950000,1.189231,1.821304,359.939700
177,2026-08-14 21:49:56.646,177,Tangdaren_haixian(Clone),0.600000,0.160000,-1.800000,0.078933,359.920500,359.603900
178,2026-08-14 21:49:56.646,178,Tangdaren_haixian (1)(Clone),0.600000,0.290000,-1.790000,0.553624,359.760500,359.602800
179,2026-08-14 21:49:56.646,179,Tangdaren_laniurou(Clone),0.080000,0.160000,-1.780000,359.762000,359.921900,359.445700
180,2026-08-14 21:49:56.646,180,Tangdaren_laniurou (1)(Clone),0.080000,0.290000,-1.780000,0.076739,359.761600,358.811700
181,2026-08-14 21:49:56.646,181,Tangdaren_luosong(Clone),0.250000,0.160000,-1.780000,0.713028,359.762800,0.077733
182,2026-08-14 21:49:56.646,182,Tangdaren_luosong (1)(Clone),0.250000,0.290000,-1.780000,1.662011,359.598100,359.598100
183,2026-08-14 21:49:56.646,183,Tangdaren_rishi(Clone),0.430000,0.160000,-1.790000,359.762000,359.921900,359.445700
184,2026-08-14 21:49:56.646,184,Tangdaren_rishi (1)(Clone),0.430000,0.290000,-1.790000,0.076739,359.761600,358.811700
185,2026-08-14 21:49:56.646,185,WaiXingRen(Clone),-0.640000,0.890000,-1.800000,359.888900,90.223120,359.551700
186,2026-08-14 21:49:56.646,186,WaiXingRen(Clone),-0.530000,0.890000,-1.940000,0.000655,90.223280,359.663900
187,2026-08-14 21:49:56.646,187,WaiXingRen (1)(Clone),-0.640000,0.890000,-1.940000,0.000655,90.223280,359.663900
188,2026-08-14 21:49:56.646,188,WaiXingRen (2)(Clone),-0.530000,0.890000,-1.800000,0.000437,90.447100,359.888000
189,2026-08-14 21:49:56.646,189,XianGuoCheng(Clone),-1.040000,0.510000,-1.790000,0.079152,359.920700,359.920700
190,2026-08-14 21:49:56.646,190,XianGuoCheng (1)(Clone),-1.040000,0.510000,-1.890000,0.237455,359.762200,359.920300
191,2026-08-14 21:49:56.646,191,XianGuoCheng (2)(Clone),-0.970000,0.510000,-1.890000,0.237455,359.762200,359.920300
192,2026-08-14 21:49:56.646,192,XianGuoCheng (3)(Clone),-0.970000,0.510000,-1.990000,0.237455,359.762200,359.920300
193,2026-08-14 21:49:56.646,193,XianGuoCheng (4)(Clone),-0.970000,0.510000,-1.790000,0.079152,359.920700,359.920700
194,2026-08-14 21:49:56.646,194,XianGuoCheng (5)(Clone),-1.040000,0.510000,-1.990000,0.237455,359.762200,359.920300
195,2026-08-14 21:49:56.646,195,Xuebi(Clone),-0.910000,1.610000,-1.770000,359.920600,359.762400,359.921000
196,2026-08-14 21:49:56.646,196,Xuebi (1)(Clone),-0.810000,1.610000,-1.880000,359.921000,359.762300,0.079371
197,2026-08-14 21:49:56.646,197,Xuebi (2)(Clone),-0.810000,1.610000,-1.770000,0.238112,359.762900,0.237129
